country_code,city,funding_total_usd,funding_rounds,founded_year,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H,company_count,Latitude,Longitude
DEU,Heroldsberg,5165160,1,2001.0,0,5165160,0,0,0,0,0,0,0,0,0,0,0,0,0,5165160,0,0,0,0,0,1,49.5323509,11.1540547
DEU,Herten,729000,1,2005.0,0,729000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51.6020534,7.1389575
DEU,Hirschau,1770000,1,0.0,0,1770000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49.54556299999999,11.9431406
DEU,Holzgerlingen,67751146,5,2007.0,0,67751146,0,0,0,0,0,0,0,0,0,0,0,49564920,18186226,0,0,0,0,0,0,1,48.63942549999999,9.0181128
DEU,Homburg,91430342,10,1996.0,2277466,30129165,0,54901206,0,0,0,0,4122505,0,0,0,0,0,0,0,0,0,0,0,0,1,49.3295827,7.3398428
DEU,Hundsdorf,1300000,1,1995.0,0,1300000,0,0,0,0,0,0,0,0,0,0,0,1300000,0,0,0,0,0,0,0,1,50.469886,7.7048516
DEU,Ilmenau,3540000,2,2007.0,0,3540000,0,0,0,0,0,0,0,0,0,0,0,0,3540000,0,0,0,0,0,0,1,50.6843502,10.9254728
DEU,Ismaning,8400000,1,2005.0,0,8400000,0,0,0,0,0,0,0,0,0,0,0,8400000,0,0,0,0,0,0,0,1,48.2258973,11.674273800000002
DEU,Jena,33438900,7,2004.0,907900,32531000,0,0,0,0,0,0,0,0,0,0,0,620000,7920000,0,0,0,0,0,0,6,50.927054,11.5892372
DEU,Kaiserslautern,27995625,4,4008.0,995625,27000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49.4400657,7.7491265
DEU,Karlsruhe,61548391,13,16071.0,3176016,58372375,0,0,0,0,0,0,0,0,0,0,0,6603375,0,0,0,0,0,0,0,10,49.0068901,8.403652699999999
DEU,Kassel,2954475,1,0.0,0,2954475,0,0,0,0,0,0,0,0,0,0,0,2954475,0,0,0,0,0,0,0,1,51.3127114,9.4797461
DEU,Kleinmachnow,4345800,1,0.0,0,4345800,0,0,0,0,0,0,0,0,0,0,0,0,4345800,0,0,0,0,0,0,1,52.4079274,13.2227111
DEU,Koblenz,646950,1,2011.0,646950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.3569429,7.5889959
DEU,Köln,31874667,7,10037.0,14340304,17534363,0,0,0,0,0,0,0,0,0,0,0,1472826,5400000,0,0,0,0,0,0,5,50.937531,6.9602786
DEU,Labbeck,3273650,3,2007.0,640000,2633650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51.6455004,6.380342400000001
DEU,Landshut,2580000,1,0.0,0,2580000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.5441917,12.1468532
DEU,Laupheim,11051860,1,0.0,0,11051860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.2303503,9.8829174
DEU,Leipzig,9881880,9,8025.0,39080,9842800,0,0,0,0,0,0,0,0,0,0,0,1557000,1700000,0,0,0,0,0,0,7,51.33969550000001,12.373074699999998
DEU,Leonberg,12000,1,2011.0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.7960447,9.0095706
DEU,Leopoldshafen,6747501,1,2011.0,0,6747501,0,0,0,0,0,0,0,0,0,0,0,6747501,0,0,0,0,0,0,0,1,49.0788756,8.391582699999999
DEU,Ludwigshafen Am Rhein-oggersheim,12921240,2,2002.0,0,12921240,0,0,0,0,0,0,0,0,0,0,0,5049240,0,7872000,0,0,0,0,0,1,49.49104060000001,8.3679951
DEU,Lübeck,880000,1,2011.0,880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53.86546729999999,10.6865593
DEU,Magdeburg-rothensee,19682075,2,2005.0,340525,19341550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,52.1765429,11.6589679
DEU,Mainz,63597000,2,4006.0,0,63597000,0,0,0,0,0,0,0,0,0,0,0,0,0,5700000,0,57897000,0,0,0,2,49.99286170000001,8.2472526
DEU,Mannheim,17368879,5,2011.0,850000,14970000,0,1300000,0,0,0,0,248879,0,0,0,0,0,14970000,0,0,0,0,0,0,3,49.4874592,8.466039499999999
DEU,Martinsried,8406008,3,0.0,879648,7526360,0,0,0,0,0,0,0,0,0,0,0,510000,0,0,0,0,0,0,0,3,48.1089197,11.451958
DEU,Meiningen,40000,1,2006.0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.5739121,10.4190129
DEU,Monheim,7018900,3,2006.0,0,7018900,0,0,0,0,0,0,0,0,0,0,0,0,7018900,0,0,0,0,0,0,1,51.0891756,6.894575300000001
DEU,Munich,696345035,114,110410.0,11877124,523400759,131341,0,0,131866,2840008,8900000,149063937,0,0,0,0,175457853,81296355,55553000,12222700,0,0,0,0,67,48.1351253,11.581980499999998
DEU,München,225233392,29,24106.0,2994625,132912733,0,367000,0,0,200000,254425,87168000,0,0,0,1336609,3183800,19600000,93136995,0,0,0,0,0,14,48.1351253,11.581980499999998
DEU,Münster-sarmsheim,81672000,1,2004.0,0,81672000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49.9433631,7.8942758
DEU,Nuremberg,129596575,9,6017.0,0,129596575,0,0,0,0,0,0,0,0,0,0,0,8800000,30500000,35000000,0,0,0,0,0,3,49.4521018,11.0766654
DEU,Oberhaching,40673570,5,2001.0,0,40673570,0,0,0,0,0,0,0,0,0,0,0,3492400,5527720,13416000,6604650,0,0,0,0,1,48.0277277,11.5869177
DEU,Oldenburg In Holstein,19970727,4,6019.0,127527,19843200,0,0,0,0,0,0,0,0,0,0,0,0,10900000,0,0,0,0,0,0,3,54.2904694,10.8899227
DEU,Osnabrück,643300,1,2009.0,0,643300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52.2799112,8.0471788
DEU,Paderborn,1000000,1,2013.0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51.7189205,8.757509299999999
DEU,Passau,2460000,1,0.0,0,2460000,0,0,0,0,0,0,0,0,0,0,0,2460000,0,0,0,0,0,0,0,1,48.5667364,13.431946599999998
DEU,Planegg,13000000,1,1997.0,0,13000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.1068217,11.4242653
DEU,Potsdam,18456646,7,4021.0,1810380,16523286,0,0,0,0,0,122980,0,0,0,0,0,8731646,0,7791640,0,0,0,0,0,5,52.3905689,13.0644729
DEU,Puchheim,10691320,2,0.0,0,10691320,0,0,0,0,0,0,0,0,0,0,0,0,0,3912510,0,6778810,0,0,0,1,48.16322570000001,11.3421615
DEU,Quierschied,6670000,2,2004.0,0,6670000,0,0,0,0,0,0,0,0,0,0,0,3630000,0,0,0,0,0,0,0,1,49.3247624,7.0481006
DEU,Radebeul,759846,1,2009.0,0,0,0,0,0,0,0,0,0,0,0,0,759846,0,0,0,0,0,0,0,0,1,51.1115648,13.6493707
DEU,Ravensburg,833000,1,2006.0,0,833000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.7782704,9.612130300000002
DEU,Regensburg,106559619,18,8022.0,40000,88719619,0,17800000,0,0,0,0,0,0,0,0,0,2880000,14789680,0,0,17500000,11000000,0,0,7,49.0134297,12.101623599999998
DEU,Reutlingen,18000000,1,0.0,0,18000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.50693889999999,9.2038043
DEU,Rostock,216635975,3,1998.0,0,4346975,0,0,0,0,0,0,212289000,0,0,0,0,0,0,0,0,0,0,0,0,2,54.0924406,12.0991466
DEU,Rödlin,1651194,2,2011.0,0,875299,0,0,0,0,775895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53.3944296,13.2313889
DEU,Schwarzenbruck,5380000,1,0.0,0,5380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49.3571412,11.242053
DEU,Starnberg,14732769,6,6029.0,158488,14192160,0,0,0,0,133270,0,0,0,0,0,248851,0,0,7364000,0,0,0,0,0,3,47.9999615,11.339009
DEU,Stuhr,1030000,1,0.0,0,1030000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53.0289775,8.7361402
DEU,Stuttgart,66237294,15,22041.0,1115000,52622294,0,12500000,0,0,0,0,0,0,0,0,0,3211544,28611626,0,4540000,0,0,0,0,11,48.7758459,9.1829321
DEU,Suhl,4002098,1,2010.0,0,4002098,0,0,0,0,0,0,0,0,0,0,0,4002098,0,0,0,0,0,0,0,1,50.6076846,10.6881255
DEU,Tutzing,1710600,1,0.0,0,1710600,0,0,0,0,0,0,0,0,0,0,0,0,1710600,0,0,0,0,0,0,1,47.9125117,11.2772666
DEU,Tübingen,343203892,9,5998.0,0,342482411,0,0,0,0,0,721481,0,0,0,0,0,0,86139000,105748000,150595411,0,0,0,0,3,48.5216364,9.0576448
DEU,Unterschleißheim,6400000,2,2006.0,0,6400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.28411999999999,11.5672
DEU,Walldorf,10779408,2,4018.0,0,10779408,0,0,0,0,0,0,0,0,0,0,0,0,10779408,0,0,0,0,0,0,2,49.3063689,8.642769300000001
DEU,Waterloo,187000,3,0.0,137000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.492786,-92.3425775
DEU,Weimar,40000,1,0.0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.9794934,11.3235439
DEU,Weingarten,40000,1,2006.0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.8096019,9.637983199999999
DEU,Wendelsheim,767000,1,0.0,0,767000,0,0,0,0,0,0,0,0,0,0,0,767000,0,0,0,0,0,0,0,1,49.7646314,7.993188900000002
DEU,Werl,2725875,3,2008.0,357850,2000000,0,0,0,0,368025,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,1,51.5583773,7.911442599999999
DEU,Wetzlar,27181,1,2012.0,27181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.5589802,8.508164500000001
DEU,Weßling,338000,2,2002.0,0,338000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.0745018,11.2483111
DEU,Wiesbaden,2300000,2,4022.0,300000,0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50.0782184,8.239760799999999
DEU,Wittenberg,21471,1,2009.0,21471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51.8739831,12.6279659
DEU,Würzberg,15574,1,2008.0,15574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49.79130439999999,9.9533548
DEU,Würzburg,24568322,6,6021.0,268322,24300000,0,0,0,0,0,0,0,0,0,0,0,0,11800000,0,6000000,0,6500000,0,0,3,49.79130439999999,9.9533548
DEU,Zwingenberg,77766000,1,0.0,0,0,0,0,0,0,0,0,77766000,0,0,0,0,0,0,0,0,0,0,0,0,1,49.7250007,8.610975400000001
DNK,Aarhus,17826167,8,12048.0,2594400,15231767,0,0,0,0,0,0,0,0,0,0,0,10731767,0,0,0,0,0,0,0,6,56.162939,10.203921
DNK,Allerød,21500000,2,0.0,0,21500000,0,0,0,0,0,0,0,0,0,0,0,0,21500000,0,0,0,0,0,0,1,55.8684723,12.3429773
DNK,Ballerup,20314538,4,3999.0,299538,19470000,0,0,0,0,0,545000,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55.72450799999999,12.354765
DNK,Birkerød,1689068,3,2008.0,380000,1309068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.844295,12.4221119
DNK,Copenhagen,444087865,137,152717.0,37978273,386743812,30000,0,130098,7000000,8645682,2300000,0,0,0,0,1260000,95613900,19394342,925000,0,0,0,0,0,88,55.6760968,12.568337199999998
DNK,Esbjerg,2200000,1,2011.0,2200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.476466,8.459405
DNK,Fredensborg,7704358,1,2005.0,0,7704358,0,0,0,0,0,0,0,0,0,0,0,7704358,0,0,0,0,0,0,0,1,55.974684,12.4058351
DNK,Frederiksberg,24052580,6,7994.0,0,23992580,0,0,0,0,60000,0,0,0,0,0,0,5500000,12000000,0,0,0,0,0,0,4,55.677069,12.513321
DNK,Gerning,1666776,1,2006.0,1666776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56.356623,9.7198049
DNK,Hedehusene,4010000,1,1999.0,0,4010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4010000,0,0,0,0,1,55.651123,12.194711
DNK,Herlev,4300000,2,2005.0,0,4300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.730275,12.424899900000002
DNK,Hjallerup,4300000,1,2009.0,0,0,0,4300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57.166266,10.1478521
DNK,Hvidovre,1000000,1,0.0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.64252200000001,12.4753859
DNK,Hørsholm,12000000,1,2003.0,0,12000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.883514,12.5049241
DNK,Kongens Lyngby,5030960,2,4016.0,4710960,0,0,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,55.763516,12.4949429
DNK,Korsør,347000,1,1926.0,0,347000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.32576299999999,11.1493901
DNK,Københoved,43400000,4,2007.0,0,43400000,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,0,0,0,0,0,1,55.420557,9.100062
DNK,Lyngby,397315400,8,2000.0,0,170530000,0,0,0,0,0,0,226785400,0,0,0,0,3370000,0,0,25000000,0,135400000,0,0,3,55.763516,12.4949429
DNK,Odense,2410000,1,0.0,0,2410000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.40375599999999,10.40237
DNK,Risskov,1630000,1,0.0,0,1630000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56.18827599999999,10.226571
DNK,Skanderborg,570000,1,0.0,570000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56.037247,9.9297989
DNK,Stenløse,7200000,2,0.0,0,7200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.76861599999999,12.19831
DNK,Sønderborg,1998000,3,2003.0,0,1998000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.913811,9.792178
DNK,Taastrup,27000000,2,2003.0,0,27000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.6460162,12.2979366
DNK,Valby,2856920,1,0.0,0,2856920,0,0,0,0,0,0,0,0,0,0,0,2856920,0,0,0,0,0,0,0,1,55.66165849999999,12.5167753
DNK,Vejle,10970000,3,4021.0,1200000,9770000,0,0,0,0,0,0,0,0,0,0,0,0,8010000,0,0,0,0,0,0,3,55.71131120000001,9.536354
DNK,Værløse,24300000,2,1995.0,0,24300000,0,0,0,0,0,0,0,0,0,0,0,0,14300000,0,0,0,0,0,0,1,55.7835017,12.3709857
DNK,Østerby Havn,855000,1,2010.0,855000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57.3183951,11.127024
DOM,Cabarete,38631,1,2010.0,0,0,0,0,0,0,38631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.7509228,-70.4144209
DZA,El Eulma,378812,1,2009.0,378812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.1505099,5.699946099999999
ECU,Cuenca,40000,2,0.0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.9001285,-79.00589649999998
ECU,Quito,40000,1,2012.0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.1806532,-78.4678382
EGY,6 October City,145000,1,2002.0,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.9285429,30.9187827
EGY,Alexandria,2020000,2,4011.0,20000,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31.2000924,29.9187387
EGY,Cairo,251894796,9,12050.0,249000,251495796,0,0,0,0,0,150000,0,0,0,0,0,26000000,35000000,149490796,0,0,0,0,0,6,30.0444196,31.235711600000005
EGY,Gîza,380000,3,4025.0,310000,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30.0130557,31.2088526
EGY,Ramadan City,102000000,1,1996.0,0,0,0,0,0,0,0,0,102000000,0,0,0,0,0,0,0,0,0,0,0,0,1,30.2926655,31.7423434
ESP,A Coruña,4947720,4,4025.0,70000,4606900,0,270820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43.3623436,-8.4115401
ESP,Alcobendas,110566683,8,7994.0,2302888,5100000,0,0,0,0,163787,0,103000008,0,0,0,0,5100000,0,0,0,0,0,0,0,4,40.53725120000001,-3.637224499999999
ESP,Alcorcón,1286600,1,2007.0,1286600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.3468454,-3.8278443
ESP,Alcoy,270100,1,2003.0,270100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.6987066,-0.4810937
ESP,Alicante,2586900,2,2009.0,2573200,0,0,13700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38.3459963,-0.4906855
ESP,Barcelona,2021355559,276,307350.0,50864945,745668772,35000,254384355,310000,402903313,12082329,2653532,547737925,0,0,4700000,15388,76713740,193164547,192377040,25680600,95000000,0,0,0,178,41.3850639,2.1734035
ESP,Bilbao,22450853,17,16067.0,3828905,15649133,0,0,0,0,2972815,0,0,0,0,0,0,406133,0,0,0,0,0,0,0,10,43.2630126,-2.9349852000000003
ESP,Boadilla Del Monte,1065750,2,2010.0,665750,400000,0,0,0,0,0,0,0,0,0,0,0,400000,0,0,0,0,0,0,0,1,40.4122794,-3.8887699
ESP,Bormujos,1215385,3,2006.0,1215385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.3722503,-6.0701344000000015
ESP,Cadiz,446000,1,0.0,0,446000,0,0,0,0,0,0,0,0,0,0,0,446000,0,0,0,0,0,0,0,1,36.52706120000001,-6.2885962
ESP,Cerdañola,2841000,2,2003.0,0,2841000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.490047,2.1397612
ESP,Ciudad Real,320125,1,2010.0,320125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.9848295,-3.927377799999999
ESP,Cuarte De Huerva,300000,1,2011.0,0,300000,0,0,0,0,0,0,0,0,0,0,0,300000,0,0,0,0,0,0,0,1,41.59621420000001,-0.9331147
ESP,Cuenca,2201279,1,2011.0,0,2201279,0,0,0,0,0,0,0,0,0,0,0,2201279,0,0,0,0,0,0,0,1,40.0703925,-2.1374162
ESP,Cáceres,885000,1,0.0,885000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.4752765,-6.372424700000002
ESP,Córdoba,51701,1,2011.0,51701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.8881751,-4.7793835
ESP,Derio,277000,1,0.0,0,277000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.2955357,-2.8849016
ESP,Donostia-san Sebastián,1878750,1,2006.0,0,1878750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.318334,-1.9812313
ESP,Dos Hermanas,572670,1,2011.0,572670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.2865803,-5.924239099999999
ESP,Erandio,1600000,1,2012.0,0,0,0,0,0,0,1600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.3028593,-2.9756534
ESP,Espina,765527,2,2013.0,0,540372,0,0,225155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.3959224,-6.334268199999999
ESP,Esplugas De Llobregat,2573200,1,2011.0,0,2573200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.3772561,2.0910377
ESP,Girona,6495844,3,5985.0,109361,6386483,0,0,0,0,0,0,0,0,0,0,0,6000000,0,0,0,0,0,0,0,3,41.9794005,2.8214264
ESP,Granada,11572200,6,2002.0,500558,10721642,0,0,0,0,0,350000,0,0,0,0,0,1391700,0,0,0,0,0,0,0,3,37.17733629999999,-3.5985571000000003
ESP,Hondón De Los Frailes,18731330,4,2009.0,735480,17300000,0,0,0,0,695850,0,0,0,0,0,0,14000000,0,0,0,0,0,0,0,1,38.2740345,-0.9289267
ESP,Igualada,650100,1,0.0,0,650100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.58491770000001,1.612949
ESP,Izurza,1737720,1,0.0,0,0,0,0,0,1737720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.1472839,-2.6443644
ESP,La Muela,864060,1,2007.0,0,864060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.5820467,-1.1173153999999998
ESP,Las Rozas,6160000,1,2009.0,0,6160000,0,0,0,0,0,0,0,0,0,0,0,6160000,0,0,0,0,0,0,0,1,40.4935329,-3.8757916
ESP,Leiva,3134000,2,0.0,0,3134000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.5026156,-3.0469787
ESP,Logroño,51464,1,2012.0,51464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.4627195,-2.4449852
ESP,Madrid,1324108365,240,239053.0,52713087,506441690,0,2429535,55366,746980561,15179277,229846,79003,0,0,0,0,114691669,131347532,76578766,11205605,0,0,0,0,140,40.4167754,-3.7037902
ESP,Marbella,148600,1,2011.0,148600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.510071,-4.8824474
ESP,Massanas,2627940,2,2006.0,0,1470000,0,0,1157940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.7509488,-77.47526669999998
ESP,Mataró,453039,1,0.0,0,453039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.5381124,2.4447406000000003
ESP,Miñano Menor,1801240,2,2008.0,0,1801240,0,0,0,0,0,0,0,0,0,0,0,1801240,0,0,0,0,0,0,0,1,42.923475,-2.6685198
ESP,Montmeló,2688237,9,2009.0,153317,1286600,0,0,0,823069,345155,80096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.5523468,2.2477539
ESP,Murcia,4400000,2,2011.0,700000,3700000,0,0,0,0,0,0,0,0,0,0,0,3700000,0,0,0,0,0,0,0,2,37.9922399,-1.1306544
ESP,Málaga,10875380,7,10041.0,1395380,9280000,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36.7211784,-4.421719899999999
ESP,Noáin,1075262,4,4023.0,117260,958002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42.75923969999999,-1.6333848
ESP,Oviedo,646950,1,2008.0,0,0,0,0,0,0,0,646950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.669997,-81.20812029999998
ESP,Palma De Mallorca,4496196,7,8043.0,1955668,2246780,0,131806,0,0,161942,0,0,0,0,0,0,1870400,0,376380,0,0,0,0,0,4,39.5696005,2.6501603
ESP,Palma Del Río,750000,1,0.0,0,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.69821710000001,-5.2801691
ESP,Pamplona,18034000,2,2006.0,0,18034000,0,0,0,0,0,0,0,0,0,0,0,0,12000000,0,0,0,0,0,0,1,42.812526,-1.6457745
ESP,Paterna,516919,2,2012.0,516919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39.5037093,-0.4431618
ESP,Pontevedra,676246,1,0.0,676246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.4298846,-8.644620199999999
ESP,Pozuelo De Alarcón,12387456,4,6010.0,0,12387456,0,0,0,0,0,0,0,0,0,0,0,2977800,0,0,0,0,0,0,0,3,40.4440627,-3.8058517
ESP,Puerto De Andraitx,263760,2,2012.0,65970,0,0,0,0,0,197790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.5440685,2.3893846
ESP,San Cristóbal De La Laguna,321650,1,0.0,321650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.4874009,-16.3159061
ESP,San Sebastian,1428050,3,2011.0,400000,1028050,0,0,0,0,0,0,0,0,0,0,0,648050,0,0,0,0,0,0,0,3,43.318334,-1.9812313
ESP,San Sebastián De Los Reyes,2111614,4,4018.0,711114,1400500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40.55896720000001,-3.6261976
ESP,Santander,1700000,1,2010.0,0,1700000,0,0,0,0,0,0,0,0,0,0,0,1700000,0,0,0,0,0,0,0,1,43.46230569999999,-3.8099803
ESP,Seville,10575883,7,8025.0,1292723,9283160,0,0,0,0,0,0,0,0,0,0,0,5000000,0,785000,0,0,0,0,0,5,37.3890924,-5.984458900000001
ESP,Sitges,375000,1,2012.0,0,0,0,0,0,0,375000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.23718510000001,1.805886
ESP,Tarragona,1427030,1,2010.0,1427030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.11888270000001,1.2444909
ESP,Terrassa,1890000,1,0.0,0,1890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.563211,2.0088747
ESP,Valencia,12084441,44,58331.0,5021510,1379968,0,4553123,0,381290,748550,0,0,0,0,0,0,1184188,0,0,0,0,0,0,0,34,39.4699075,-0.3762881
ESP,Valladolid,4543100,2,4014.0,4543100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41.652251,-4.724532099999999
ESP,Villaviciosa De Odón,52933,1,2012.0,52933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.36268070000001,-3.9139109
ESP,Zamudio,119000,1,0.0,0,119000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.28034570000001,-2.8621286
ESP,Zaragoza,1789717,6,2008.0,142278,1000000,0,0,0,647439,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,2,41.6488226,-0.8890853000000001
EST,Tallinn,58186646,53,54267.0,6329178,38799612,0,8000000,0,3000000,678714,82542,0,0,0,0,1296600,670512,12150000,10000000,0,0,0,0,0,31,59.43696079999999,24.7535747
